,segment_number,id,segment_len,text,mentions,labels
775,2,23512566989547,60,"稳定周期,但不谋求逆转周期,不会走房价上涨的老路。预计全年房地产景气两头高,中间低,全国商品房销售额仍能实现同比正增长。",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
776,0,23512560967447,100,"南京:打开服务业扩大开放新格局6月28日,以服务业扩大开放助力南京高质量发展为主题的服务业扩大开放推介交流会将在江苏举办。自2022年底获批成为服务业扩大开放综合试点城市以来,南京迅速部署,先行先试,",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
777,1,23512560967447,100,"紧扣城市定位,聚焦制度创新,努力推动形成市场更加开放、制度更加规范、监管更加有效、环境更加优良的服务业扩大开放新格局。只争朝夕春节过后,一支由南京市市长率领的代表团前往香港,以服务业扩大开放为主题开展",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
778,2,23512560967447,100,"经贸交流;5月底,南京企业赴港上市推进会在南京举行,为香港、南京两地的企业家和金融机构搭建高效沟通合作的桥梁,进一步深化两地金融领域交流推动服务业扩大开放,南京奋楫笃行,只争朝夕。获批试点城市后,南京",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
779,3,23512560967447,100,"迅速成立市级试点工作领导小组,形成市委、市政府主要领导挂帅调度、条块联动、分工督办的1+10+n工作推动机制。同时,从人才保障、数据保护、标准化建设、经贸规则等多方面着手,加强服务业扩大开放发展的要素",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
780,4,23512560967447,100,"保障。围绕方案获批的104条试点任务,南京逐条梳理应用场景,制定操作细则,明确时间表、路线图,确保试出成效。例如,启动实施全球数字服务商计划小店计划,政策持续发力引外资、促消费;推动组建内地、港澳合伙",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
781,5,23512560967447,100,"联营律师事务所,助力市场化法治化国际化一流营商环境建设,服务更高水平对外开放。中国服务业扩大开放将会促进外资企业更多地参与到中国经济增长的大循环中。英中贸易协会中国区总裁赵汤(tom simpson)",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
782,6,23512560967447,100,"表示,英中贸易协会众多会员企业在中国市场的金融、专业服务、酒店、教育、创意等多个领域均发挥着重要作用。普华永道中国综合商务咨询主管合伙人于勃认为,对专业服务业公司而言,服务业扩大开放意味着更多的业务机",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
783,7,23512560967447,100,"会、更多的有利政策。像人才资质互认的政策,让国内更容易认可国外人才的专业背景,对于我们这样的全球性公司而言,在全球范围内调配合适的人才将变得更加便捷。于勃说。半年时间内,南京已经实施了南京市服务业扩大",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
784,8,23512560967447,100,"开放综合试点总体方案》104项政策任务中的45项,实施率43.3%,并在政策、制度创新等方面取得成效,有力推动服务业高质量发展。渐入佳境南京江北新区扬子科技融资租赁有限公司成功落地国内首单数字人民币应",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
785,9,23512560967447,100,"用场景下的科技融资租赁业务,累计投放租赁款2200万元;途牛旅游网与香港迪士尼乐园签署协议,将为消费者提供更高品质旅游服务体验;探索推出非共识人才举荐新措施,进一步赋予海外高层次人才单独举荐权随着文旅",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
786,10,23512560967447,100,"服务、现代金融、健康医疗、人才服务、高端消费、两业融合六大重点应用场景不断丰富深化,南京探索推进服务业扩大开放综合试点渐入佳境。作为位居全国先进制造业百强市前列的城市,叠加服务业扩大开放的政策优势后,",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
787,11,23512560967447,100,"南京两业融合的发展步伐进一步加快。南京市商务局相关负责人表示,正积极推进智改数转,聚焦集成电路、智能汽车、生物医药、智能装备等重点制造行业,将价值链逐步由产品制造向产品+服务转变,促进企业转型发展。先",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
788,12,23512560967447,100,"声药业通过在行业内共享医药产品研发与学术推广平台,为相关企业提供研发设计、品牌形象、学术推广、商务咨询等服务,推动研发咨询服务与医药制造深度融合,成为南京市医疗健康服务领域典型的两业融合企业。我们还致",[],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
789,13,23512560967447,100,"力于药品全生命周期管理,提升全产业链管控能力,实现集成互联和管理,不断提升自身服务型制造能力。先声药业副总裁冯全服说。与先声药业做细、做深服务业态一样,国内工程咨询行业龙头企业苏交科集团不断加快全球业",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
790,14,23512560967447,100,"务布局和国际化步伐,成功将jsti+eptisa打造成为服务一带一路的高端咨询平台,跑出南京服务出海迈向高端化数字化的加速度。今年一季度,南京市企业承接工程技术服务外包执行额6.3亿美元,同比增长9.",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
791,15,23512560967447,100,"4%。南京获批成为服务业扩大开放综合试点城市,是苏交科一次难得的提升发展机遇。我们将利用试点政策,谋划更大发展。苏交科集团股份有限公司总裁朱晓宁说。未来可期今年一季度,南京市服务业增加值同比增长5.6",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
792,16,23512560967447,100,"%,较去年全年加快3.4个百分点,分别高于全国、全省0.2个、0.6个百分点;服务业增加值占地区生产总值比重为65.4%,对全市经济增长贡献率达71.3%,拉动全市经济增长3.7个百分点。南京市商务局",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
793,17,23512560967447,100,"相关负责人表示,推动服务业扩大开放高质量、高标准落地落实,还需要进一步提高工作机制运行效率,加大重点领域制度型开放创新力度,不断提升服务业扩大开放试点区域的制度竞争力和吸引力。根据部署,南京将重点围绕",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
794,18,23512560967447,100,"三个领域进行先行先试,即服务业新进开放领域、要素跨境自由流动、生物医药全产业链开放创新及知识产权全链条服务体系建设。例如,将争取国家支持外商独资或优先设立港澳台独资医疗机构,探索争取国家支持吸引国外理",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
795,19,23512560967447,100,"工类高校在南京独立办学,率先探索在金融、建筑、规划、检测等专业服务领域实施外国高端人才职业资格国际互认等。中国科学院科技战略咨询研究院研究员王晓明建议,南京要一手抓产业集群、试点示范区、龙头企业等有形",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
796,20,23512560967447,53,"实体,一手抓体制、机制和政策创新,鼓励敢闯敢试,打破学科、行业和地区界限,推动形成融合创新发展的良好氛围。",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
797,0,23512568040747,100,"北京宝沃生产资质注销:小米造车峰回路转?在去年11月底北京市第一中级人民法院裁定北京宝沃汽车股份有限公司(下称北京宝沃)破产半年后,工业和信息化部正式注销北京宝沃的生产资质。日前,工业和信息化部公示的","[{'mention': '北京宝沃', 'offset': '0,4'}, {'mention': '小米', 'offset': '11,13'}, {'mention': '北京宝沃汽车股份有限公司', 'offset': '40,52'}, {'mention': '北京宝沃', 'offset': '55,59'}, {'mention': '北京宝沃', 'offset': '77,81'}]","[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
798,1,23512568040747,100,"道路机动车辆生产企业及产品》(第371批)第四部分公布了被撤销的企业及产品的名单显示,北京宝沃自行申请注销生产资质。自公告发布之日起,北京宝沃将停止相关生产,多款车型自2023年12月31日起停止相关","[{'mention': '北京宝沃', 'offset': '167,171'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
799,2,23512568040747,100,"销售,部分车型于2023年11月1日起停止销售。生产资质的注销,也意味着宝沃这个诞生于1919年的百年品牌正式退出汽车行业。多番易主,两次破产作为德系百年老牌汽车品牌,宝沃汽车曾是德国第三大汽车生产制","[{'mention': '宝沃汽车', 'offset': '284,288'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
800,3,23512568040747,100,"造商,但由于产品力下滑、经营不善等多种因素,宝沃在1961年宣布破产。 2014年,中国商用车品牌福田汽车斥资500万欧元收购宝沃。不过,被福田纳入麾下的宝沃汽车,发展并不顺利。2016年至2018年","[{'mention': '福田汽车', 'offset': '349,353'}, {'mention': '宝沃', 'offset': '363,365'}, {'mention': '福田', 'offset': '370,372'}, {'mention': '宝沃汽车', 'offset': '377,381'}]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
801,4,23512568040747,99,",北京宝沃累计销量10.69万辆,累计亏损40.14亿元。面对连续亏损,福田汽车挂牌转让67%北京宝沃股份。2018年12月,神州优车以41.09亿元收购宝沃汽车,成为神州优车旗下子公司,而福田持有","[{'mention': '福田汽车', 'offset': '436,440'}, {'mention': '北京宝沃', 'offset': '447,451'}, {'mention': '神州优车', 'offset': '463,467'}, {'mention': '宝沃汽车', 'offset': '477,481'}, {'mention': '神州优车', 'offset': '484,488'}, {'mention': '福田', 'offset': '495,497'}]","[0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]"
802,5,23512568040747,100,"宝沃汽车股份由此降至33%。然而,神州优车的入主并未扭转宝沃的命运。2020年4月,瑞幸咖啡爆雷导致两度易主的北京宝沃陷入停滞。2022年年初,北京宝沃称因资金枯竭,无法继续维持运营,已进入停摆状态。","[{'mention': '神州优车', 'offset': '516,520'}, {'mention': '宝沃', 'offset': '527,529'}, {'mention': '北京宝沃', 'offset': '554,558'}, {'mention': '北京宝沃', 'offset': '571,575'}]","[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
803,6,23512568040747,100,"而由于北京宝沃不能清偿到期债务,且审计报告显示其资产不足以偿付全部负债,2022年4月22日,北京市第一中级人民法院裁定北京宝沃的破产清算申请,并在当年的11月29日宣告北京宝沃破产。而在今年6月16","[{'mention': '北京宝沃', 'offset': '659,663'}, {'mention': '北京宝沃', 'offset': '684,688'}]","[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
804,7,23512568040747,100,"日福田汽车发布的关于法院裁定认可北京宝沃破产财产分配方案暨破产进展公告》中,裁定北汽福田债权确认金额共计人民币38.84亿元,而作为北京宝沃的债权人,福田汽车现阶段可分配的破产财产金额仅为4844万元","[{'mention': '北京宝沃', 'offset': '715,719'}, {'mention': '北汽福田', 'offset': '739,743'}, {'mention': '北京宝沃', 'offset': '765,769'}, {'mention': '福田汽车', 'offset': '774,778'}]","[0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
805,8,23512568040747,100,"。尽管福田汽车在公告中称北京宝沃汽车破产不会影响公司现有主营业务,不会影响公司的持续经营,但其破产也使福田汽车资产大幅减值。福田汽车发布的2022年财报显示,2022年归属上市公司股东净利润6511万","[{'mention': '北京宝沃汽车', 'offset': '811,817'}, {'mention': '福田汽车', 'offset': '850,854'}, {'mention': '福田汽车', 'offset': '861,865'}]","[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
